date,PRECTOTCORR,Pressure_kPa,Humidity_percent,Temperature_C,Wind_m_s
2018-01-01,1.57,96.18,83.74,24.21,0.97
2018-01-02,1.23,96.09,76.0,25.28,0.57
2018-01-03,10.84,96.07,75.62,25.45,0.81
2018-01-04,96.72,96.18,91.12,23.41,1.57
2018-01-05,3.31,96.2,85.44,23.7,1.49
2018-01-06,2.74,96.14,85.61,23.93,1.28
2018-01-07,2.99,96.19,87.0,23.54,0.9
2018-01-08,1.5,96.22,81.35,24.97,0.84
2018-01-09,4.37,96.25,83.31,24.75,0.81
2018-01-10,5.09,96.16,84.99,24.85,1.05
2018-01-11,34.98,96.09,90.4,24.12,1.34
2018-01-12,3.43,96.12,91.81,23.42,0.96
2018-01-13,11.84,96.18,89.92,22.95,1.44
2018-01-14,2.88,96.19,83.57,23.84,1.01
2018-01-15,0.29,96.18,79.68,24.77,0.73
2018-01-16,0.48,96.16,78.7,25.33,0.76
2018-01-17,0.65,96.04,79.51,25.64,0.84
2018-01-18,11.29,96.07,88.52,24.24,1.63
2018-01-19,7.44,96.1,86.72,23.89,0.92
2018-01-20,2.33,96.09,84.76,24.36,1.02
2018-01-21,5.03,96.12,86.26,24.32,1.46
2018-01-22,15.54,96.08,86.69,24.38,1.27
2018-01-23,8.51,96.07,89.62,23.21,1.28
2018-01-24,1.56,96.06,83.85,24.0,1.05
2018-01-25,1.03,96.08,83.02,24.44,1.02
2018-01-26,3.47,96.07,81.35,24.55,0.74
2018-01-27,0.7,95.97,79.34,25.31,1.02
2018-01-28,1.05,95.95,77.55,25.87,0.69
2018-01-29,8.28,96.04,75.9,26.19,0.7
2018-01-30,0.43,96.0,78.09,26.19,0.86
2018-01-31,1.81,95.85,80.35,26.02,0.93
2018-02-01,1.71,95.86,82.47,25.74,0.73
2018-02-02,3.27,95.87,83.67,25.89,0.98
2018-02-03,2.02,95.95,86.8,25.27,1.05
2018-02-04,1.85,95.89,79.92,26.05,0.91
2018-02-05,2.87,95.81,81.16,26.64,0.67
2018-02-06,0.78,95.89,83.73,26.02,1.41
2018-02-07,1.19,95.86,83.31,26.17,1.38
2018-02-08,0.3,95.88,87.76,25.58,1.51
2018-02-09,5.3,95.88,89.46,25.3,1.81
2018-02-10,16.32,95.89,89.92,24.86,1.47
2018-02-11,1.6,95.99,81.43,25.31,1.05
2018-02-12,1.14,96.07,80.49,25.85,0.66
2018-02-13,1.98,96.11,82.23,25.5,0.88
2018-02-14,0.57,96.03,80.28,25.99,1.02
2018-02-15,3.48,95.99,77.64,26.84,0.76
2018-02-16,24.12,96.0,82.48,26.28,0.94
2018-02-17,9.41,96.05,89.85,24.5,2.05
2018-02-18,2.08,96.0,79.86,25.08,0.99
2018-02-19,10.71,96.0,80.17,25.27,0.76
2018-02-20,3.93,95.98,81.72,25.32,0.78
2018-02-21,4.16,95.87,83.02,25.31,0.84
2018-02-22,5.93,95.87,88.39,24.45,1.56
2018-02-23,3.52,95.89,85.34,25.2,0.95
2018-02-24,4.64,95.96,83.08,25.59,1.11
2018-02-25,20.06,96.1,87.03,24.79,0.9
2018-02-26,2.78,96.06,84.23,24.99,1.93
2018-02-27,5.06,96.17,88.48,23.91,1.61
2018-02-28,1.62,96.23,88.26,23.95,1.81
2018-03-01,0.44,96.21,84.14,24.31,1.25
2018-03-02,0.92,96.15,87.39,24.19,1.66
2018-03-03,5.97,96.1,86.04,24.5,1.52
2018-03-04,1.73,96.1,88.32,24.06,1.83
2018-03-05,0.39,96.07,82.73,24.56,1.52
2018-03-06,0.09,96.08,75.42,25.55,0.99
2018-03-07,0.05,96.13,71.97,26.16,0.92
2018-03-08,0.4,96.13,80.12,25.36,1.18
2018-03-09,4.11,96.12,85.72,24.66,1.33
2018-03-10,4.36,96.14,89.42,24.56,1.41
2018-03-11,3.41,96.18,85.32,24.96,1.63
2018-03-12,0.68,96.18,84.33,25.43,1.57
2018-03-13,0.56,96.14,85.82,25.57,1.49
2018-03-14,1.9,96.1,89.06,24.62,1.55
2018-03-15,2.24,96.05,87.76,24.67,1.56
2018-03-16,0.86,95.99,83.47,25.47,1.14
2018-03-17,5.2,95.99,86.21,24.81,1.39
2018-03-18,10.96,95.99,86.26,24.66,1.41
2018-03-19,11.45,96.08,82.95,24.78,1.07
2018-03-20,3.98,96.09,81.1,25.13,0.98
2018-03-21,2.43,96.16,86.73,24.51,1.01
2018-03-22,5.44,96.16,87.24,24.47,1.33
2018-03-23,1.14,96.09,86.41,24.27,1.3
2018-03-24,6.46,96.03,85.44,24.39,1.17
2018-03-25,0.13,95.97,76.8,26.03,0.74
2018-03-26,3.62,96.03,85.54,25.04,0.74
2018-03-27,3.78,96.07,90.07,24.72,1.71
2018-03-28,2.44,96.18,89.81,23.63,1.44
2018-03-29,3.15,96.07,81.35,24.58,0.66
2018-03-30,1.8,95.99,72.49,26.74,0.45
2018-03-31,2.59,95.94,80.99,26.16,0.8
2018-04-01,11.11,95.82,83.82,26.0,0.87
2018-04-02,9.11,95.81,86.59,25.03,1.77
2018-04-03,3.57,95.85,83.77,25.39,1.32
2018-04-04,4.38,95.92,84.93,25.02,1.22
2018-04-05,13.09,95.88,86.53,24.72,0.98
2018-04-06,3.32,95.85,86.0,24.84,1.24
2018-04-07,0.42,95.97,82.78,24.79,0.76
2018-04-08,7.76,96.0,83.53,24.97,1.08
2018-04-09,18.17,96.04,93.29,23.26,1.37
2018-04-10,2.87,96.03,84.59,24.24,0.83
2018-04-11,19.67,96.01,89.88,24.12,1.62
2018-04-12,11.78,96.07,91.86,23.59,1.11
2018-04-13,5.25,96.2,89.52,23.85,0.87
2018-04-14,4.77,96.3,86.2,23.62,0.87
2018-04-15,2.09,96.26,83.18,24.29,1.09
2018-04-16,3.85,96.3,83.56,25.29,1.06
2018-04-17,3.3,96.29,82.58,25.47,0.82
2018-04-18,2.56,96.23,85.23,25.31,1.1
2018-04-19,3.61,96.16,83.23,25.74,0.97
2018-04-20,14.04,96.15,87.29,24.94,1.19
2018-04-21,1.93,96.14,82.33,25.21,0.89
2018-04-22,6.3,96.1,81.78,25.71,0.47
2018-04-23,4.44,96.11,86.39,24.78,0.96
2018-04-24,3.69,96.1,83.07,25.85,1.08
2018-04-25,13.73,96.13,86.2,25.57,1.19
2018-04-26,1.9,96.17,93.17,23.94,0.88
2018-04-27,0.37,96.12,84.16,25.1,0.86
2018-04-28,0.68,96.18,81.87,25.88,0.82
2018-04-29,1.63,96.21,83.34,25.19,0.66
2018-04-30,6.85,96.14,87.79,25.17,1.02
2018-05-01,3.42,96.18,82.51,25.82,0.95
2018-05-02,3.1,96.12,84.68,25.66,1.66
2018-05-03,14.67,96.02,84.18,25.92,1.05
2018-05-04,1.6,96.05,86.38,25.13,0.81
2018-05-05,0.12,96.1,84.45,25.26,0.92
2018-05-06,2.42,96.19,87.1,25.32,1.12
2018-05-07,3.62,96.17,85.44,25.73,0.94
2018-05-08,18.19,96.03,87.55,25.34,0.85
2018-05-09,53.23,96.02,91.48,23.97,1.26
2018-05-10,51.93,96.05,85.5,25.51,1.21
2018-05-11,2.36,96.07,84.35,25.66,1.06
2018-05-12,2.29,96.04,81.52,25.77,0.94
2018-05-13,11.55,96.08,89.96,24.62,1.46
2018-05-14,3.18,96.17,89.7,23.83,1.34
2018-05-15,1.84,96.18,86.19,24.53,1.25
2018-05-16,4.95,96.16,84.54,24.73,0.85
2018-05-17,1.69,96.1,82.71,24.98,0.98
2018-05-18,3.1,96.07,81.94,25.23,0.75
2018-05-19,34.07,96.08,88.74,24.58,0.92
2018-05-20,105.02,96.1,86.92,24.81,0.72
2018-05-21,44.62,96.13,84.44,25.11,0.66
2018-05-22,0.46,96.19,84.91,25.26,0.99
2018-05-23,0.05,96.26,79.16,25.41,1.03
2018-05-24,0.06,96.23,81.81,24.92,1.12
2018-05-25,0.59,96.11,84.83,25.02,1.35
2018-05-26,0.99,96.1,84.42,25.13,0.86
2018-05-27,3.46,96.24,84.72,25.0,1.08
2018-05-28,2.0,96.29,81.84,25.16,0.98
2018-05-29,2.0,96.25,84.97,24.88,1.28
2018-05-30,4.96,96.25,84.11,25.22,1.06
2018-05-31,2.23,96.24,83.31,25.26,1.17
2018-06-01,0.07,96.2,77.91,25.93,0.7
2018-06-02,1.97,96.23,84.17,25.24,1.14
2018-06-03,0.57,96.29,82.19,25.45,1.03
2018-06-04,0.02,96.28,77.6,25.22,1.13
2018-06-05,0.0,96.26,76.58,23.84,1.33
2018-06-06,0.0,96.29,77.81,22.29,1.68
2018-06-07,0.0,96.46,75.25,21.57,1.49
2018-06-08,0.0,96.35,69.32,22.15,1.6
2018-06-09,0.0,96.37,68.77,22.66,1.2
2018-06-10,0.0,96.33,73.07,22.34,1.2
2018-06-11,0.0,96.37,72.83,23.71,0.73
2018-06-12,0.0,96.42,72.22,24.32,1.0
2018-06-13,0.0,96.4,76.28,23.91,0.95
2018-06-14,0.0,96.33,78.82,24.04,0.93
2018-06-15,0.03,96.3,83.1,24.06,1.03
2018-06-16,0.0,96.29,80.85,24.76,1.27
2018-06-17,0.01,96.3,85.69,23.56,1.69
2018-06-18,0.01,96.31,84.96,22.9,2.13
2018-06-19,0.49,96.38,87.1,22.69,2.1
2018-06-20,0.14,96.41,83.39,22.98,1.44
2018-06-21,0.26,96.53,85.01,22.96,1.55
2018-06-22,0.33,96.49,82.82,23.34,1.22
2018-06-23,0.07,96.35,82.01,23.78,1.04
2018-06-24,0.2,96.26,79.01,24.36,0.84
2018-06-25,0.57,96.21,80.04,24.47,1.28
2018-06-26,0.07,96.2,80.32,24.39,1.19
2018-06-27,0.09,96.22,82.44,23.86,1.31
2018-06-28,0.02,96.19,82.76,23.73,1.19
2018-06-29,0.29,96.15,83.96,23.65,1.49
2018-06-30,0.02,96.07,81.92,23.85,1.34
2018-07-01,0.08,96.13,83.91,23.28,1.65
2018-07-02,0.06,96.14,80.72,23.75,1.41
2018-07-03,0.25,96.2,80.89,23.74,1.39
2018-07-04,0.32,96.28,83.6,23.64,1.27
2018-07-05,0.02,96.29,84.15,23.85,1.38
2018-07-06,0.05,96.3,80.91,23.61,1.36
2018-07-07,0.02,96.33,78.98,23.2,1.43
2018-07-08,0.01,96.38,71.43,23.67,1.11
2018-07-09,0.01,96.38,72.39,24.18,0.95
2018-07-10,0.0,96.39,73.62,24.23,0.88
2018-07-11,0.0,96.42,74.94,24.23,0.91
2018-07-12,0.0,96.38,79.02,23.73,1.15
2018-07-13,0.01,96.32,80.37,23.57,1.39
2018-07-14,0.0,96.29,80.17,23.83,1.17
2018-07-15,0.02,96.31,80.53,23.78,1.68
2018-07-16,0.0,96.35,82.25,23.8,1.32
2018-07-17,0.0,96.39,81.49,23.6,1.7
2018-07-18,0.0,96.36,76.03,23.57,1.45
2018-07-19,0.0,96.29,73.91,23.18,1.37
2018-07-20,0.0,96.23,77.53,22.84,1.41
2018-07-21,0.0,96.26,80.15,23.5,1.28
2018-07-22,0.0,96.26,74.84,24.43,1.52
2018-07-23,0.0,96.29,75.98,23.27,1.74
2018-07-24,0.0,96.29,74.11,22.71,1.54
2018-07-25,0.01,96.3,72.79,22.32,1.42
2018-07-26,0.0,96.38,76.55,21.99,1.65
2018-07-27,2.11,96.5,81.86,22.41,2.03
2018-07-28,0.82,96.47,82.43,22.91,1.95
2018-07-29,0.89,96.43,81.21,22.77,2.3
2018-07-30,0.32,96.3,80.15,23.0,1.84
2018-07-31,2.15,96.34,81.38,22.38,2.34
2018-08-01,0.38,96.35,81.32,21.92,2.28
2018-08-02,0.36,96.32,79.41,23.1,1.59
2018-08-03,0.68,96.3,78.27,23.92,1.46
2018-08-04,0.17,96.36,79.76,23.87,1.77
2018-08-05,0.02,96.35,81.87,23.71,2.28
2018-08-06,0.01,96.37,81.58,23.59,2.18
2018-08-07,0.01,96.34,78.4,23.76,1.47
2018-08-08,0.01,96.35,77.67,23.86,1.49
2018-08-09,0.01,96.4,80.02,23.4,2.07
2018-08-10,0.02,96.34,78.3,23.79,1.79
2018-08-11,0.04,96.32,79.25,24.27,1.65
2018-08-12,0.02,96.33,78.45,24.43,2.08
2018-08-13,0.02,96.32,77.05,24.35,1.61
2018-08-14,0.06,96.33,76.03,24.68,1.32
2018-08-15,0.09,96.38,78.74,24.62,1.95
2018-08-16,0.19,96.34,79.4,24.68,1.67
2018-08-17,0.13,96.29,82.13,23.77,2.74
2018-08-18,0.04,96.24,82.43,23.42,1.72
2018-08-19,0.09,96.29,80.62,23.99,2.22
2018-08-20,0.02,96.36,78.55,23.67,2.68
2018-08-21,0.01,96.31,76.58,23.78,2.5
2018-08-22,0.01,96.35,77.63,23.24,2.53
2018-08-23,0.02,96.29,71.61,24.4,2.02
2018-08-24,0.23,96.24,77.49,23.6,1.39
2018-08-25,0.55,96.27,75.99,24.65,1.54
2018-08-26,2.31,96.33,83.25,23.57,1.72
2018-08-27,1.49,96.3,80.02,24.8,1.2
2018-08-28,0.94,96.18,78.03,25.16,1.61
2018-08-29,1.47,96.22,80.62,24.31,2.27
2018-08-30,1.06,96.1,79.15,24.59,1.44
2018-08-31,3.42,96.07,77.05,25.09,1.19
2018-09-01,0.71,96.14,79.96,24.53,2.24
2018-09-02,0.23,96.14,77.22,24.71,1.77
2018-09-03,1.03,96.08,78.96,24.52,2.25
2018-09-04,1.83,96.15,80.87,23.32,2.29
2018-09-05,0.68,96.17,78.18,24.67,1.66
2018-09-06,0.97,96.12,77.37,24.63,1.93
2018-09-07,1.59,96.08,77.43,24.22,1.77
2018-09-08,0.39,96.14,78.2,24.7,1.16
2018-09-09,15.38,96.26,85.79,23.51,1.57
2018-09-10,0.32,96.22,81.82,24.72,1.71
2018-09-11,2.46,96.25,79.06,24.69,2.11
2018-09-12,0.75,96.27,82.79,23.66,1.8
2018-09-13,1.07,96.14,78.1,24.78,1.07
2018-09-14,2.27,96.15,76.84,25.44,1.36
2018-09-15,3.27,96.21,76.26,25.68,0.95
2018-09-16,8.35,96.2,85.3,23.93,1.56
2018-09-17,3.77,96.12,80.6,24.69,1.47
2018-09-18,0.57,96.12,75.51,25.49,1.27
2018-09-19,1.15,96.1,76.32,25.62,1.53
2018-09-20,2.3,96.07,80.5,25.19,0.87
2018-09-21,0.73,96.03,67.7,26.51,0.7
2018-09-22,0.35,95.99,72.65,26.21,0.95
2018-09-23,1.13,96.06,76.82,25.79,1.61
2018-09-24,0.77,96.1,77.05,25.64,1.44
2018-09-25,0.25,96.12,74.03,25.96,1.02
2018-09-26,0.37,96.04,70.38,26.65,0.93
2018-09-27,2.54,96.02,77.44,26.1,1.67
2018-09-28,2.5,96.04,78.8,25.59,1.51
2018-09-29,0.34,96.04,76.02,26.24,1.04
2018-09-30,0.69,96.07,73.12,26.61,0.67
2018-10-01,7.5,96.02,76.31,26.28,1.03
2018-10-02,0.53,96.11,75.34,25.85,1.24
2018-10-03,0.43,96.12,72.53,26.43,0.7
2018-10-04,0.75,96.11,76.05,25.94,1.61
2018-10-05,1.83,96.13,77.22,26.35,1.06
2018-10-06,1.97,96.2,78.59,25.87,0.62
2018-10-07,0.82,96.18,78.16,25.82,1.16
2018-10-08,2.99,96.11,82.93,25.05,1.27
2018-10-09,0.81,96.0,76.51,26.01,0.76
2018-10-10,10.92,96.08,77.36,25.85,0.9
2018-10-11,17.48,96.18,79.67,25.26,1.15
2018-10-12,2.36,96.13,78.4,25.45,1.08
2018-10-13,11.61,96.16,83.89,24.96,1.73
2018-10-14,1.15,96.21,84.58,23.95,1.59
2018-10-15,5.6,96.22,77.92,25.35,0.77
2018-10-16,4.03,96.27,83.36,24.4,0.92
2018-10-17,21.93,96.15,86.79,24.2,1.29
2018-10-18,5.74,96.07,86.21,24.31,1.27
2018-10-19,0.62,96.0,79.7,25.56,0.88
2018-10-20,2.7,95.98,79.15,25.88,0.75
2018-10-21,7.5,95.95,79.48,26.1,0.55
2018-10-22,19.5,96.03,83.61,25.47,1.03
2018-10-23,103.37,96.23,86.98,24.45,1.02
2018-10-24,16.23,96.23,82.62,23.99,1.27
2018-10-25,13.31,96.18,84.71,24.2,1.15
2018-10-26,2.1,96.22,81.99,24.53,1.8
2018-10-27,0.88,96.2,76.5,26.27,0.62
2018-10-28,4.89,96.2,83.83,25.64,1.21
2018-10-29,8.08,96.09,81.16,26.2,0.79
2018-10-30,12.56,96.07,85.65,25.37,0.95
2018-10-31,14.86,96.01,83.82,25.19,1.27
2018-11-01,13.46,96.04,83.79,25.49,1.29
2018-11-02,2.14,96.03,86.13,24.85,1.88
2018-11-03,2.8,96.06,83.36,24.85,1.53
2018-11-04,3.71,96.03,82.02,25.2,0.91
2018-11-05,1.02,95.97,80.5,25.89,0.79
2018-11-06,0.61,96.0,87.58,25.14,0.91
2018-11-07,13.62,96.07,88.95,24.82,1.16
2018-11-08,74.27,96.19,90.58,24.19,1.55
2018-11-09,6.2,96.18,82.73,25.3,0.86
2018-11-10,2.58,96.07,80.93,25.89,0.96
2018-11-11,4.46,96.02,79.42,26.47,1.0
2018-11-12,3.57,96.01,87.35,25.48,1.43
2018-11-13,2.13,95.95,81.7,26.18,0.79
2018-11-14,2.99,95.93,79.56,26.3,0.77
2018-11-15,6.44,96.08,90.77,24.27,0.98
2018-11-16,9.11,96.15,83.37,25.57,0.8
2018-11-17,7.56,96.2,87.75,24.86,0.86
2018-11-18,17.59,96.15,81.98,25.65,0.47
2018-11-19,14.45,96.08,77.04,26.51,0.85
2018-11-20,6.99,96.19,83.6,24.84,0.44
2018-11-21,4.8,96.17,82.71,25.1,0.82
2018-11-22,0.85,96.12,81.36,25.61,0.91
2018-11-23,1.61,96.03,79.03,26.17,0.88
2018-11-24,2.31,96.07,77.79,26.36,0.59
2018-11-25,17.1,96.05,79.37,26.07,0.9
2018-11-26,4.17,96.02,85.14,24.9,1.07
2018-11-27,10.09,95.99,82.84,25.47,0.86
2018-11-28,7.85,95.93,83.87,25.86,0.81
2018-11-29,8.12,95.86,81.07,26.62,0.74
2018-11-30,26.59,95.92,87.08,24.7,0.97
2018-12-01,30.24,96.06,84.58,24.67,0.95
2018-12-02,30.61,96.11,91.16,23.46,0.99
2018-12-03,2.05,95.96,87.97,24.52,1.37
2018-12-04,6.92,95.95,84.42,25.05,0.79
2018-12-05,8.73,95.93,84.67,25.5,0.88
2018-12-06,1.42,95.99,79.8,26.23,0.82
2018-12-07,8.66,96.06,87.42,24.96,1.05
2018-12-08,16.97,96.29,89.7,23.03,1.33
2018-12-09,7.69,96.36,85.83,23.76,1.04
2018-12-10,19.77,96.38,86.54,24.63,0.99
2018-12-11,0.34,96.37,86.89,24.1,1.38
2018-12-12,14.41,96.33,80.9,25.02,0.55
2018-12-13,16.47,96.32,77.17,25.76,0.44
2018-12-14,10.04,96.35,78.54,25.85,0.68
2018-12-15,7.4,96.36,82.29,25.24,0.8
2018-12-16,16.73,96.32,80.75,25.43,0.55
2018-12-17,8.83,96.32,84.23,25.02,1.0
2018-12-18,0.45,96.28,84.33,24.68,0.76
2018-12-19,7.61,96.24,89.42,24.15,1.3
2018-12-20,36.13,96.21,93.34,23.32,1.08
2018-12-21,0.37,96.18,83.29,24.77,1.11
2018-12-22,3.62,96.07,82.69,24.97,0.85
2018-12-23,19.03,96.04,90.87,23.73,1.05
2018-12-24,9.57,96.07,80.75,24.84,0.8
2018-12-25,112.74,96.05,85.32,24.68,0.58
2018-12-26,13.0,96.19,91.6,23.62,1.58
2018-12-27,38.65,96.17,87.14,24.19,1.02
2018-12-28,10.59,96.1,82.22,25.22,0.63
2018-12-29,10.03,96.1,80.43,25.48,0.49
2018-12-30,13.35,96.12,85.1,25.08,0.84
2018-12-31,21.67,96.15,85.79,25.4,0.62
2019-01-01,0.14,96.26,90.89,24.8,1.12
2019-01-02,3.16,96.28,88.88,24.53,0.92
2019-01-03,0.37,96.17,83.77,25.78,0.58
2019-01-04,2.11,96.15,87.77,24.85,0.64
2019-01-05,5.4,96.2,92.16,24.14,1.38
2019-01-06,1.74,96.29,87.86,23.76,0.91
2019-01-07,0.4,96.13,86.33,24.33,1.02
2019-01-08,2.43,96.13,86.69,24.65,1.1
2019-01-09,19.62,96.11,85.17,24.8,0.78
2019-01-10,2.35,96.09,80.61,24.88,0.63
2019-01-11,2.81,96.08,77.94,25.42,0.7
2019-01-12,3.51,96.04,81.79,25.56,0.86
2019-01-13,5.43,96.14,87.54,24.69,1.46
2019-01-14,9.43,96.17,89.86,24.22,1.34
2019-01-15,2.69,96.22,86.12,24.76,1.03
2019-01-16,5.12,96.29,87.12,23.84,0.96
2019-01-17,0.9,96.2,80.95,24.89,0.98
2019-01-18,0.89,96.17,84.7,24.93,0.64
2019-01-19,4.46,96.25,89.7,24.37,1.63
2019-01-20,0.25,96.28,81.38,25.38,0.77
2019-01-21,0.87,96.24,76.04,26.29,0.51
2019-01-22,3.15,96.18,85.32,25.1,1.24
2019-01-23,1.17,96.17,86.0,24.92,1.7
2019-01-24,0.56,96.11,85.68,24.38,1.79
2019-01-25,1.87,96.14,79.93,25.48,0.91
2019-01-26,3.98,96.24,86.88,24.98,1.47
2019-01-27,2.23,96.14,88.87,24.52,1.72
2019-01-28,1.19,96.0,86.34,25.3,1.13
2019-01-29,1.22,96.08,86.49,25.43,1.21
2019-01-30,1.85,96.15,89.62,24.35,1.0
2019-01-31,6.87,96.11,79.96,25.46,0.73
2019-02-01,5.25,96.21,82.32,25.28,0.99
2019-02-02,0.02,96.12,84.49,24.8,1.32
2019-02-03,0.96,95.99,76.04,26.91,0.8
2019-02-04,0.88,96.03,82.52,25.93,0.65
2019-02-05,5.11,96.16,88.86,24.88,1.45
2019-02-06,7.96,96.11,86.26,25.02,1.22
2019-02-07,0.31,95.98,80.59,26.14,0.75
2019-02-08,2.44,95.88,80.54,26.91,0.8
2019-02-09,7.02,95.93,92.78,25.11,1.57
2019-02-10,0.45,95.98,80.74,26.62,1.14
2019-02-11,0.01,95.91,80.29,26.96,1.19
2019-02-12,0.83,95.93,81.27,26.9,1.08
2019-02-13,6.94,96.18,90.72,24.08,1.56
2019-02-14,0.23,96.26,88.38,24.64,0.87
2019-02-15,0.05,96.26,81.12,25.62,0.68
2019-02-16,0.11,96.22,81.59,26.33,0.89
2019-02-17,0.09,96.2,87.18,25.37,1.21
2019-02-18,0.01,96.14,77.63,25.87,1.05
2019-02-19,0.06,96.0,72.97,26.67,0.48
2019-02-20,0.29,96.0,76.9,26.65,0.78
2019-02-21,1.06,96.19,78.49,26.19,0.85
2019-02-22,0.15,96.32,87.39,24.03,2.15
2019-02-23,0.04,96.15,80.64,25.08,1.4
2019-02-24,0.01,96.0,70.35,26.43,0.59
2019-02-25,0.27,95.94,79.19,26.22,0.83
2019-02-26,2.41,96.0,90.89,25.15,0.96
2019-02-27,0.88,96.05,86.39,25.35,1.38
2019-02-28,4.5,96.2,87.18,24.18,1.06
2019-03-01,0.99,96.23,78.33,25.33,0.9
2019-03-02,1.51,96.24,83.5,25.31,1.06
2019-03-03,2.14,96.25,88.76,24.7,1.35
2019-03-04,3.62,96.2,83.84,24.98,1.06
2019-03-05,2.16,96.21,81.2,25.26,0.8
2019-03-06,1.42,96.31,86.93,24.58,1.5
2019-03-07,0.66,96.27,82.96,25.13,0.98
2019-03-08,1.86,96.12,76.49,25.95,0.49
2019-03-09,0.34,96.17,80.19,25.93,0.96
2019-03-10,2.83,96.14,75.02,27.06,0.74
2019-03-11,1.73,96.17,82.3,26.09,0.68
2019-03-12,0.96,96.15,81.38,26.03,0.97
2019-03-13,0.01,96.08,76.48,26.26,0.91
2019-03-14,0.22,96.01,78.53,26.69,1.09
2019-03-15,0.93,95.97,75.79,27.37,0.71
2019-03-16,3.15,96.04,85.45,26.17,1.07
2019-03-17,0.63,96.06,86.26,25.6,1.13
2019-03-18,0.62,96.0,76.4,26.96,0.73
2019-03-19,0.68,95.92,74.47,27.56,0.63
2019-03-20,1.26,95.93,83.17,26.44,1.19
2019-03-21,0.39,95.87,77.4,26.96,0.79
2019-03-22,1.43,95.87,80.24,26.75,0.91
2019-03-23,2.35,95.9,83.71,26.76,1.03
2019-03-24,5.0,95.98,87.53,25.6,1.81
2019-03-25,3.6,96.07,88.29,24.65,1.07
2019-03-26,1.46,96.16,85.12,25.24,1.17
2019-03-27,1.31,96.21,85.62,25.76,1.25
2019-03-28,0.98,96.22,85.32,25.75,1.28
2019-03-29,3.56,96.15,81.5,26.2,1.01
2019-03-30,1.85,96.12,87.42,25.14,0.85
2019-03-31,2.8,96.06,80.36,26.31,0.74
2019-04-01,1.86,96.02,80.13,26.69,0.99
2019-04-02,2.44,96.02,83.39,26.26,1.39
2019-04-03,0.27,95.95,75.96,27.06,0.66
2019-04-04,6.52,95.9,78.84,27.0,0.71
2019-04-05,5.77,95.94,83.0,26.22,1.22
2019-04-06,8.13,96.04,83.32,26.16,0.82
2019-04-07,11.62,96.18,90.42,24.91,1.25
2019-04-08,8.29,96.11,84.58,25.56,1.01
2019-04-09,1.96,96.03,82.99,25.95,0.89
2019-04-10,8.71,96.01,86.28,25.65,0.8
2019-04-11,0.23,96.0,83.73,25.67,0.92
2019-04-12,0.03,95.99,82.24,25.85,1.32
2019-04-13,0.03,96.03,82.33,25.79,1.03
2019-04-14,0.11,96.06,83.33,25.54,1.29
2019-04-15,0.05,96.16,83.74,25.4,0.73
2019-04-16,0.21,96.12,77.8,26.54,0.62
2019-04-17,4.92,96.09,80.56,26.62,0.56
2019-04-18,1.09,96.03,86.75,25.73,1.07
2019-04-19,0.6,96.1,85.67,25.66,0.91
2019-04-20,0.25,96.03,80.52,26.57,0.7
2019-04-21,6.91,96.06,86.09,25.61,1.17
2019-04-22,4.92,96.0,77.32,26.81,0.56
2019-04-23,1.34,96.0,76.22,27.01,0.97
2019-04-24,0.62,96.07,75.82,27.48,0.77
2019-04-25,0.87,96.15,76.55,27.38,0.67
2019-04-26,0.79,96.09,82.62,26.41,0.9
2019-04-27,0.03,96.01,76.73,27.31,0.91
2019-04-28,0.97,96.0,81.39,27.08,1.08
2019-04-29,1.37,96.13,83.51,26.47,1.06
2019-04-30,0.18,96.13,80.87,26.72,0.83
2019-05-01,0.95,96.14,82.95,26.08,1.12
2019-05-02,3.23,96.14,81.8,26.21,0.86
2019-05-03,0.9,96.03,81.85,26.21,1.21
2019-05-04,3.37,95.99,80.61,26.12,0.88
2019-05-05,9.48,96.08,84.75,25.99,0.77
2019-05-06,2.8,96.15,83.68,26.04,0.66
2019-05-07,1.24,96.23,82.36,25.88,0.79
2019-05-08,1.15,96.08,83.71,26.04,1.42
2019-05-09,2.1,95.96,86.14,25.72,1.44
2019-05-10,2.01,95.93,85.48,25.57,1.31
2019-05-11,1.83,96.0,82.35,25.77,1.24
2019-05-12,3.76,96.08,84.81,25.62,0.89
2019-05-13,2.26,96.0,82.8,25.92,1.24
2019-05-14,3.22,96.04,81.9,26.06,1.16
2019-05-15,1.38,96.04,81.85,26.24,0.91
2019-05-16,0.21,96.08,79.8,26.39,0.93
2019-05-17,5.91,96.1,83.94,25.69,0.94
2019-05-18,0.53,96.12,82.19,25.8,0.91
2019-05-19,0.11,96.1,76.52,26.46,0.84
2019-05-20,1.59,96.12,77.38,26.42,1.06
2019-05-21,1.9,96.06,80.39,26.32,0.95
2019-05-22,3.4,96.12,82.61,26.06,0.87
2019-05-23,1.97,96.16,83.6,25.48,1.28
2019-05-24,0.64,96.08,82.29,25.83,1.12
2019-05-25,0.7,96.1,81.11,26.01,1.15
2019-05-26,0.26,96.06,78.61,25.94,0.92
2019-05-27,0.76,96.07,79.43,25.91,0.79
2019-05-28,2.04,96.12,82.42,25.33,0.95
2019-05-29,1.23,96.14,79.61,25.43,0.98
2019-05-30,2.14,96.19,78.37,25.77,1.02
2019-05-31,0.17,96.14,80.38,25.49,1.04
